0 0.0002911152492781162 -0.4902676182416738
0.000021333333333333335 0.020760087875279137 -0.6839207534846267
0.00004266666666666667 0.031509711464870825 -0.8754187040798268
0.000064 0.034237068769236136 -0.9671458917666168
0.00008533333333333334 0.04850148649791234 -1.0312327967949095
0.00010666666666666668 0.06704605270811106 -1.1215692359397635
0.000128 0.11041600193345166 -1.0660067300747027
0.00014933333333333332 0.14467317729071513 -1.0188348045811457
0.00017066666666666668 0.13552857439884422 -1.1674338699460673
0.000192 0.18004252872438514 -1.196562796814803
0.00021333333333333336 0.23169890856590095 -1.144534837336827
0.00023466666666666666 0.3045192787719936 -1.110371047911623
0.000256 0.38554934963215226 -1.0054042432754022
0.00027733333333333337 0.45221349147965817 -0.99970508324849
0.00029866666666666664 0.6044150099127684 -0.7772281171705109
0.00032 0.6134717417988982 -0.7611881847598319
0.00034133333333333335 0.6806592889384819 -0.7236754068743381
0.0003626666666666667 0.8629820871345801 -0.4307994374071111
0.000384 0.8582951263634341 -0.45496902953079255
0.0004053333333333334 1.0486857921954758 0.02642790632313584
0.0004266666666666667 1.0943912153580646 0.07895706000787821
0.000448 1.1501639065285139 0.18033134396392442
0.0004693333333333333 1.0835402596592472 0.013429746778242371
0.0004906666666666667 1.315678667015221 0.5708259964425684
0.000512 1.3494789470945106 0.7390719920408378
